date,source_type,page,city,campaign_id,group_id,ad_id,keyword_id,sessions
2/9/20,direct,/podezdnye/,Москва,,,,,1
2/9/20,direct,/s-zerkalom/,Иркутск,,,,,1
2/9/20,direct,/ulichnaya-dver-s-termorazryiv,Chistyakovo,,,,,1
2/9/20,direct,/ulichnaya-vxodnaya-dver-prajm,,,,,,1
2/9/20,direct,/vxodnaya-dver-model-konsul-ly,Москва,,,,,1
2/9/20,direct,/vxodnaya-dver-model-lavanda#m,Москва,,,,,1
2/9/20,direct,/vxodnaya-dver-model-lolita,Клин,,,,,1
2/9/20,direct,/vxodnaya-dver-model-molding-t,Москва,,,,,1
2/9/20,direct,/vxodnaya-dver-model-verona#mo,Москва,,,,,1
2/9/20,organic,/,,,,,,1
2/9/20,organic,/,Дмитров,,,,,1
2/9/20,organic,/,Луга,,,,,1
2/9/20,organic,/,Москва,,,,,7
2/9/20,organic,/,Тула,,,,,1
2/9/20,organic,/,Якутск,,,,,1
2/9/20,organic,/class-gs-sm-015,Клин,,,,,1
2/9/20,organic,/dobory,Белгород,,,,,1
2/9/20,organic,/dovodchik-dorma,Дортмунд,,,,,1
2/9/20,organic,/dver-3-klassa-zashhityi-serti,Москва,,,,,1
2/9/20,organic,/dver-3-klassa-zashhityi-serti,Пермь,,,,,1
2/9/20,organic,/dver-lp-1-lyuk-protivopozharn,Тольятти,,,,,1
2/9/20,organic,/dver-protivopozharnaya-skryit,Москва,,,,,1
2/9/20,organic,/dver-stalnaya-protivopozharna,Новосибирск,,,,,1
2/9/20,organic,/dver-v-kotelnuyu-so-steklom-i,Владимир,,,,,1
2/9/20,organic,/dveri-kxo/,Калининград,,,,,1
2/9/20,organic,/dveri-kxo/,Москва,,,,,1
2/9/20,organic,/dveri-optom/,Москва,,,,,1
2/9/20,organic,/dveri-s-kovkoj/,Москва,,,,,1
2/9/20,organic,/dveri-s-termorazryivom/,Белгород,,,,,1
2/9/20,organic,/dveri-s-termorazryivom/,Москва,,,,,5
2/9/20,organic,/dveri-s-termorazryivom/,Ногинск,,,,,1
2/9/20,organic,/dveri-s-termorazryivom/,Шаумбург,,,,,1
2/9/20,organic,/dveri-so-skidkoj/,Казань,,,,,1
2/9/20,organic,/dveri-so-skidkoj/,Москва,,,,,2
2/9/20,organic,/dveri-uteplennye/,Москва,,,,,2
2/9/20,organic,/dveri-uteplennye/,Санкт-Петербург,,,,,1
2/9/20,organic,/dveri-uteplennye/,Снежинск,,,,,1
2/9/20,organic,/elitnye-vhodnye-dveri-v-kvart,,,,,,1
2/9/20,organic,/elitnye-vhodnye-dveri-v-kvart,Киров,,,,,1
2/9/20,organic,/elitnye-vhodnye-dveri-v-kvart,Москва,,,,,2
2/9/20,organic,/motornyij-zamok-mottura-x-–-n,Москва,,,,,1
2/9/20,organic,/naturalnyij-i-iskusstvennyij-,Дмитров,,,,,1
2/9/20,organic,/nemeckij-uplotnitel,Москва,,,,,1
2/9/20,organic,/paradnye-dver/,Мытищи,,,,,1
2/9/20,organic,/podezdnye/,Москва,,,,,3
2/9/20,organic,/reshyotchatye/,Москва,,,,,1
2/9/20,organic,/reshyotchatye/,Сочи,,,,,1
2/9/20,organic,/ruchka-skoba-ferz,Миасс,,,,,1
2/9/20,organic,/ruchka-skoba-gule,Ростов-на-Дону,,,,,1
2/9/20,organic,/s-shumoizolyacziej/,Баксан,,,,,1
2/9/20,organic,/s-shumoizolyacziej/,Екатеринбург,,,,,1
2/9/20,organic,/s-shumoizolyacziej/,Кумертау,,,,,1
2/9/20,organic,/s-shumoizolyacziej/,Мирный,,,,,1
2/9/20,organic,/s-shumoizolyacziej/,Москва,,,,,5
2/9/20,organic,/s-shumoizolyacziej/,Нижний Новгород,,,,,1
2/9/20,organic,/s-shumoizolyacziej/,Новороссийск,,,,,1
2/9/20,organic,/s-shumoizolyacziej/,Санкт-Петербург,,,,,3
2/9/20,organic,/s-shumoizolyacziej/,Хабаровск,,,,,1
2/9/20,organic,/s-shumoizolyacziej/,Челябинск,,,,,1
2/9/20,organic,/stalnaya-2x-stvorchataya-dver,Москва,,,,,1
2/9/20,organic,"/stavni-okonnyie,-zashhitnyie-",Саратов,,,,,1
2/9/20,organic,/urovni-shumoizolyaczii-vxodny,Ковров,,,,,1
2/9/20,organic,/urovni-shumoizolyaczii-vxodny,Москва,,,,,1
2/9/20,organic,/urovni-shumoizolyaczii-vxodny,Петрозаводск,,,,,1
2/9/20,organic,/v-kassu/,Барнаул,,,,,1
2/9/20,organic,/v-kotelnuyu/,Москва,,,,,3
2/9/20,organic,/v-kotelnuyu/,Химки,,,,,1
2/9/20,organic,/ventilyaczionnyie-reshetki-zh,Хабаровск,,,,,1
2/9/20,organic,/verxnij-suvaldnyij-zamok-secu,Брянск,,,,,1
2/9/20,organic,/verxnij-suvaldnyij-zamok-secu,Ярцево,,,,,1
2/9/20,organic,/vinorit/,Москва,,,,,1
2/9/20,organic,/vxodnaya-metallicheskaya-dver,Москва,,,,,1
2/9/20,organic,/vzlomstojkaya-vxodnaya-dver-b,Москва,,,,,1
2/9/20,organic,/zamok-kale-152-3m,Санкт-Петербург,,,,,1
2/9/20,organic,/zamok-kale-282-rd-(osnovnoj-p,Москва,,,,,1
2/9/20,organic,/zamok-zpu-tp-rp,Воронеж,,,,,1
2/9/20,organic,/zamok-zpu-tp-rp,Москва,,,,,1
2/9/20,paid,/arochnye-dveri/,Электросталь,1194086,153787378,369955377,513993814,1
2/9/20,paid,/dveri-so-skidkoj/,Москва,1370731,171187445,416106543,584734323,1
2/9/20,paid,/s-zerkalom/,Москва,1370731,171187439,416106537,584734305,1
2/9/20,paid,/s-zerkalom/,Москва,1370731,171187443,416106541,584734315,1
2/9/20,paid,/s-zerkalom/,Москва,1370731,171187443,416106541,584734317,1
2/9/20,paid,/s-zerkalom/,Москва,1370731,171187445,416106543,584734323,1
2/9/20,paid,/s-zerkalom/,Москва,1370731,171187447,416106545,584734335,1
2/9/20,paid,/s-zerkalom/,Москва,1370731,171187451,416106549,584734157,1
2/9/20,paid,/s-zerkalom/,Москва,1370731,171187455,416106553,584734195,1
2/9/20,paid,/s-zerkalom/,Москва,1370731,171187455,416106553,584734197,1
2/9/20,paid,/s-zerkalom/,Москва,1370731,171187463,416106561,584734207,1
2/9/20,paid,/s-zerkalom/,Москва,1370731,171187471,416106521,584734243,6
2/9/20,paid,/s-zerkalom/,Москва,1370731,171187473,416106523,584734247,1
2/9/20,paid,/s-zerkalom/,Москва,1370731,171187473,416106523,584734249,1
2/9/20,paid,/s-zerkalom/,Солнечногорск,1370731,171187471,416106521,584734243,1
2/9/20,referral,/,Зеленоград,,,,,1
2/9/20,referral,/,Москва,,,,,3
2/9/20,referral,/,Челябинск,,,,,1
2/9/20,referral,/catalog/aktsija/,Москва,,,,,1
2/9/20,referral,/dveri-iz-massiva-duba/,Москва,,,,,1
2/9/20,referral,/s-shumoizolyacziej/,Москва,,,,,1
2/9/20,referral,/s-zerkalom/,Москва,,,,,1
2/9/20,referral,/trexkonturnaya-dver-labirint-,Москва,,,,,1
2/9/20,referral,/ulichnaya-dver-s-termorazryiv,Москва,,,,,1
2/9/20,referral,/ulichnaya-vxodnaya-dver-prajm,Москва,,,,,1
2/9/20,referral,/vxodnaya-v-kvartiru-grafit-so,Москва,,,,,1
2/9/20,referral,/vxodnyie-dveri/,Москва,,,,,1
2/9/20,social,/protivopozharnye/,Астана,,,,,1
2/10/20,direct,/,Екатеринбург,,,,,1
2/10/20,direct,/,Иркутск,,,,,1
2/10/20,direct,/,Москва,,,,,3
2/10/20,direct,/,Тула,,,,,1
2/10/20,direct,/catalog/Paradnaja-stalnaja-dv,Москва,,,,,1
2/10/20,direct,/dveri-s-termorazryivom/,Сочи,,,,,1
2/10/20,direct,/dvernoj-blok-usilennyij-vzlom,Якутск,,,,,1
2/10/20,direct,/paradnaya-dver-london,Москва,,,,,1
2/10/20,direct,/s-shumoizolyacziej/,Клин,,,,,2
2/10/20,direct,/ulichnaya-vxodnaya-dver-prajm,Москва,,,,,1
2/10/20,direct,/vxodnaya-dver-ajron-vzlomosto,Москва,,,,,1
2/10/20,direct,/vxodnaya-dver-dlya-zagorodnog,Москва,,,,,1
2/10/20,direct,/vxodnaya-dver-new-york-labiri,Москва,,,,,2
2/10/20,direct,/vxodnaya-dver-s-zerkalom-next,Москва,,,,,1
2/10/20,organic,/,Краснодар,,,,,1
2/10/20,organic,/,Москва,,,,,6
2/10/20,organic,/,Мытищи,,,,,1
2/10/20,organic,/,Ногинск,,,,,2
2/10/20,organic,/avtomaticheskie-porogi,Москва,,,,,1
2/10/20,organic,/doganlar/,Санкт-Петербург,,,,,1
2/10/20,organic,/dovodchik-dorma-ts-93-b-2x-sk,Таганрог,,,,,1
2/10/20,organic,/dovodchik-dorma-ts-93-b-2x-sk,Томск,,,,,1
2/10/20,organic,/dver-3-klassa-zashhityi-serti,Санкт-Петербург,,,,,1
2/10/20,organic,/dver-lp-1-lyuk-protivopozharn,Екатеринбург,,,,,1
2/10/20,organic,/dver-protivopozharnaya-skryit,Шелехов,,,,,1
2/10/20,organic,/dver-tamburnaya-tb-9,Тверь,,,,,1
2/10/20,organic,/dver-v-kotelnuyu-so-steklom-i,Москва,,,,,1
2/10/20,organic,/dver-v-kotelnuyu-so-steklom-i,Санкт-Петербург,,,,,1
2/10/20,organic,/dveri-iz-massiva-duba/,Москва,,,,,2
2/10/20,organic,/dveri-kxo/,Москва,,,,,2
2/10/20,organic,/dveri-kxo/,Ставрополь,,,,,1
2/10/20,organic,/dveri-s-termorazryivom/,Клин,,,,,1
2/10/20,organic,/dveri-s-termorazryivom/,Краснодар,,,,,1
2/10/20,organic,/dveri-s-termorazryivom/,Москва,,,,,7
2/10/20,organic,/dveri-s-termorazryivom/,Мытищи,,,,,1
2/10/20,organic,/dveri-s-termorazryivom/,Новосибирск,,,,,1
2/10/20,organic,/dveri-s-termorazryivom/,Самара,,,,,1
2/10/20,organic,/dveri-s-termorazryivom/,Тихорецк,,,,,1
2/10/20,organic,/dveri-so-skidkoj/,Москва,,,,,4
2/10/20,organic,/dveri-so-skidkoj/,Самара,,,,,1
2/10/20,organic,/dveri-uteplennye/,Москва,,,,,1
2/10/20,organic,/dvernoj-dovodchik-notedo-dc-0,Москва,,,,,1
2/10/20,organic,/dvuxstvorchatyie/,Когалым,,,,,1
2/10/20,organic,/elitnye-vhodnye-dveri-v-kvart,Люберцы,,,,,1
2/10/20,organic,/elitnye-vhodnye-dveri-v-kvart,Москва,,,,,3
2/10/20,organic,/elitnye-vhodnye-dveri-v-kvart,Тааструп,,,,,1
2/10/20,organic,/kak-sdelat-zakaz,Екатеринбург,,,,,1
2/10/20,organic,/motornyij-zamok-mottura-x-–-n,Москва,,,,,1
2/10/20,organic,/nemeckij-uplotnitel,Москва,,,,,3
2/10/20,organic,/nizhnij-czilindrovyij-zamok-s,Москва,,,,,1
2/10/20,organic,/paradnye-dver/,Дмитров,,,,,1
2/10/20,organic,/paradnye-dver/,Москва,,,,,1
2/10/20,organic,/piton-s-sistemoj-rannego-reag,Москва,,,,,1
2/10/20,organic,/podezdnye/,Москва,,,,,1
2/10/20,organic,/podezdnye/,Сочи,,,,,1
2/10/20,organic,/protivopozharnye/,Санкт-Петербург,,,,,1
2/10/20,organic,/reshyotchatye/,Москва,,,,,2
2/10/20,organic,/s-shumoizolyacziej/,Архангельск,,,,,1
2/10/20,organic,/s-shumoizolyacziej/,Дмитров,,,,,1
2/10/20,organic,/s-shumoizolyacziej/,Екатеринбург,,,,,2
2/10/20,organic,/s-shumoizolyacziej/,Когалым,,,,,1
2/10/20,organic,/s-shumoizolyacziej/,Москва,,,,,4
2/10/20,organic,/s-shumoizolyacziej/,Пермь,,,,,1
2/10/20,organic,/s-shumoizolyacziej/,Санкт-Петербург,,,,,3
2/10/20,organic,"/stavni-okonnyie,-zashhitnyie-",Саратов,,,,,1
2/10/20,organic,"/stavni-okonnyie,-zashhitnyie-",Тольятти,,,,,1
2/10/20,organic,/tamburnye/,Москва,,,,,1
2/10/20,organic,/ulichnyie-dveri/,Москва,,,,,1
2/10/20,organic,/urovni-shumoizolyaczii-vxodny,Ковров,,,,,1
2/10/20,organic,/urovni-shumoizolyaczii-vxodny,Петрозаводск,,,,,2
2/10/20,organic,/v-elektroshhitovuyu/,Бишкек,,,,,1
2/10/20,organic,/v-kassu/,Дмитров,,,,,1
2/10/20,organic,/v-kassu/,Москва,,,,,1
2/10/20,organic,/v-kotelnuyu/,Москва,,,,,1
2/10/20,organic,/ventilyaczionnyie-reshetki-zh,Владимир,,,,,1
2/10/20,organic,/verxnij-suvaldnyij-zamok-secu,Владимир,,,,,1
2/10/20,organic,/verxnij-suvaldnyij-zamok-secu,Москва,,,,,1
2/10/20,organic,/verxnij-suvaldnyij-zamok-secu,Орёл,,,,,1
2/10/20,organic,/vxodnaya-dver-model-kolchuga,Москва,,,,,1
2/10/20,organic,/vxodnaya-dver-new-york-labiri,Москва,,,,,1
2/10/20,organic,/vxodnaya-dver-s-framugoj-fila,Москва,,,,,1
2/10/20,organic,/vzlomstojkaya-vxodnaya-dver-b,Москва,,,,,2
2/10/20,organic,/zamok-kale-282-rd-(osnovnoj-p,Санкт-Петербург,,,,,1
2/10/20,organic,/zamok-zpu-tp-rp,Орёл,,,,,1
2/10/20,paid,/arochnye-dveri/,Москва,1194086,153787378,369955377,513993825,1
2/10/20,paid,/s-zerkalom/,Москва,1370731,171187443,416106541,584734317,1
2/10/20,paid,/s-zerkalom/,Москва,1370731,171187459,416106557,584734203,1
2/10/20,paid,/s-zerkalom/,Москва,1370731,171187463,416106561,584734207,1
2/10/20,paid,/s-zerkalom/,Москва,1370731,171187463,416106561,584734209,1
2/10/20,paid,/s-zerkalom/,Москва,1370731,171187467,416106517,584734225,1
2/10/20,paid,/s-zerkalom/,Москва,1370731,171187467,416106517,584734231,1
2/10/20,paid,/s-zerkalom/,Москва,1370731,171187471,416106521,584734243,4
2/10/20,paid,/s-zerkalom/,Москва,1370731,171187475,416106525,584734251,1
2/10/20,paid,/s-zerkalom/,Москва,1370731,171187475,416330315,584734251,1
2/10/20,paid,/s-zerkalom/,Москва,1370731,171187477,416106527,584734265,1
2/10/20,paid,/s-zerkalom/,Москва,1370731,171273123,416330329,584989543,1
2/10/20,paid,/s-zerkalom/,Пушкино,1370731,171187471,416106521,584734243,1
2/10/20,referral,/,Ивантеевка,,,,,1
2/10/20,referral,/,Москва,,,,,1
2/10/20,referral,/,Новосибирск,,,,,1
2/10/20,referral,/dachnaya-termo-prof?frommarke,Москва,,,,,2
2/10/20,referral,/dachnaya-termo-prof?ymclid=15,Москва,,,,,1
2/10/20,referral,/model-termo-sklad?ymclid=1554,Мытищи,,,,,1
2/10/20,referral,/tamburnaya-2x-stvorchataya-dv,Когалым,,,,,1
2/10/20,referral,/ulichnaya-dver-s-termorazryiv,Москва,,,,,1
2/10/20,referral,/vxodnaya-dver-model-liana?ymc,Москва,,,,,1
2/10/20,referral,/vxodnaya-dver-v-kvartiru-spar,Москва,,,,,2
2/10/20,referral,/vxodnaya-v-kvartiru-grafit-so,Москва,,,,,1
2/10/20,referral,/vzlomstojkaya-vxodnaya-dver-b,Москва,,,,,1
2/11/20,direct,/,Липецк,,,,,2
2/11/20,direct,/,Москва,,,,,1
2/11/20,direct,/,Санкт-Петербург,,,,,2
2/11/20,direct,/catalog/Paradnaja-stalnaja-dv,Москва,,,,,1
2/11/20,direct,/contact,Клин,,,,,2
2/11/20,direct,/contact,Химки,,,,,1
2/11/20,direct,/dver-kassa-dk-4,Уфа,,,,,2
2/11/20,direct,/dveri-s-termorazryivom/,,,,,,2
2/11/20,direct,/model-termolyuks,Клин,,,,,1
2/11/20,direct,/variantyi-frezerovki,Иркутск,,,,,1
2/11/20,direct,/vxodnaya-dver-s-framugoj-fila,Москва,,,,,1
2/11/20,direct,/vxodnaya-dver-s-zerkalom-next,Москва,,,,,1
2/11/20,direct,/vxodnaya-v-kvartiru-grafit-so,Москва,,,,,2
2/11/20,organic,/,,,,,,1
2/11/20,organic,/,Долгопрудный,,,,,2
2/11/20,organic,/,Красногорск,,,,,1
2/11/20,organic,/,Москва,,,,,6
2/11/20,organic,/,Щёлково,,,,,1
2/11/20,organic,/avtomaticheskie-porogi,Москва,,,,,2
2/11/20,organic,/cisa-rs3-s,Москва,,,,,1
2/11/20,organic,/dlya-stroitelej/,Москва,,,,,2
2/11/20,organic,/dver-v-kotelnuyu-s-framugoj,Псков,,,,,1
2/11/20,organic,/dveri-kxns/,Верхняя Салда,,,,,1
2/11/20,organic,/dveri-kxns/,Липецк,,,,,1
2/11/20,organic,/dveri-kxo/,Москва,,,,,1
2/11/20,organic,/dveri-kxo/,Санкт-Петербург,,,,,2
2/11/20,organic,/dveri-kxo/,Ярославль,,,,,1
2/11/20,organic,/dveri-s-termorazryivom/,Жуковский,,,,,1
2/11/20,organic,/dveri-s-termorazryivom/,Киров,,,,,2
2/11/20,organic,/dveri-s-termorazryivom/,Москва,,,,,13
2/11/20,organic,/dveri-s-termorazryivom/,Санкт-Петербург,,,,,1
2/11/20,organic,/dveri-s-termorazryivom/,Хошимин,,,,,1
2/11/20,organic,/dveri-so-skidkoj/,Москва,,,,,3
2/11/20,organic,/dveri-uteplennye/,Москва,,,,,1
2/11/20,organic,/dveri-uteplennye/,Подольск,,,,,1
2/11/20,organic,/dveri-uteplennye/,Химки,,,,,1
2/11/20,organic,/dvuxstvorchatyie/,Москва,,,,,1
2/11/20,organic,/eksczentrik-regulyator-pritvo,Санкт-Петербург,,,,,1
2/11/20,organic,/eksczentrik-regulyator-pritvo,Тверь,,,,,1
2/11/20,organic,/elitnye-vhodnye-dveri-v-kvart,Москва,,,,,2
2/11/20,organic,/magnitnaya-bronenakladka-dise,Санкт-Петербург,,,,,1
2/11/20,organic,/model-termo-sklad,Москва,,,,,1
2/11/20,organic,/motornyij-zamok-mottura-x-–-n,,,,,,1
2/11/20,organic,/paradnye-dver/,Обнинск,,,,,1
2/11/20,organic,/podezdnye/,Дербент,,,,,1
2/11/20,organic,/podezdnye/,Йошкар-Ола,,,,,1
2/11/20,organic,/podezdnye/,Норильск,,,,,1
2/11/20,organic,/podezdnye/,Пенза,,,,,1
2/11/20,organic,/reshyotchatye/,Тверь,,,,,1
2/11/20,organic,/ruchka-na-planke-kartal,Москва,,,,,2
2/11/20,organic,/ruchka-skoba-nuri,Новокузнецк,,,,,1
2/11/20,organic,/s-shumoizolyacziej/,Екатеринбург,,,,,1
2/11/20,organic,/s-shumoizolyacziej/,Краснодар,,,,,1
2/11/20,organic,/s-shumoizolyacziej/,Липецк,,,,,1
2/11/20,organic,/s-shumoizolyacziej/,Москва,,,,,5
2/11/20,organic,/s-shumoizolyacziej/,Санкт-Петербург,,,,,1
2/11/20,organic,/ulichnyie-dveri/,Москва,,,,,3
2/11/20,organic,/urovni-shumoizolyaczii-vxodny,Ковров,,,,,1
2/11/20,organic,/v-kassu/,Москва,,,,,2
2/11/20,organic,/v-kassu/,Черкесск,,,,,1
2/11/20,organic,/verxnij-suvaldnyij-zamok-secu,Москва,,,,,1
2/11/20,organic,/verxnij-suvaldnyij-zamok-secu,Санкт-Петербург,,,,,1
2/11/20,organic,/vorota-v-transformatornuyu,Белёв,,,,,1
2/11/20,organic,/vzlomostojkie/,Каракас,,,,,1
2/11/20,organic,/vzlomostojkie/,Москва,,,,,1
2/11/20,organic,/vzlomostojkie/,Мытищи,,,,,1
2/11/20,organic,/zamok-kale-257-r,Санкт-Петербург,,,,,1
2/11/20,organic,/zamok-zpu-tp-rp,Москва,,,,,1
2/11/20,paid,/dveri-so-skidkoj/,Видное,1370731,171187469,416106519,584734235,1
2/11/20,paid,/s-shumoizolyacziej/,Москва,1370731,171187455,416330297,584734197,1
2/11/20,paid,/s-zerkalom/,Домодедово,1370731,171273125,416330331,584989565,1
2/11/20,paid,/s-zerkalom/,Красково,1370731,171187463,416106561,584734207,1
2/11/20,paid,/s-zerkalom/,Москва,1370731,171187443,416330285,584734315,1
2/11/20,paid,/s-zerkalom/,Москва,1370731,171187445,416106543,584734323,1
2/11/20,paid,/s-zerkalom/,Москва,1370731,171187445,416106543,584734325,1
2/11/20,paid,/s-zerkalom/,Москва,1370731,171187445,416330287,584734323,1
2/11/20,paid,/s-zerkalom/,Москва,1370731,171187451,416106549,584734165,1
2/11/20,paid,/s-zerkalom/,Москва,1370731,171187451,416330293,584734157,1
2/11/20,paid,/s-zerkalom/,Москва,1370731,171187453,416330295,584734183,1
2/11/20,paid,/s-zerkalom/,Москва,1370731,171187455,416106553,584734197,1
2/11/20,paid,/s-zerkalom/,Москва,1370731,171187455,416330297,584734197,1
2/11/20,paid,/s-zerkalom/,Москва,1370731,171187459,416106557,584734203,1
2/11/20,paid,/s-zerkalom/,Москва,1370731,171187463,416106561,584734207,2
2/11/20,paid,/s-zerkalom/,Москва,1370731,171187467,416106517,584734225,1
2/11/20,paid,/s-zerkalom/,Москва,1370731,171187471,416106521,584734243,1
2/11/20,paid,/s-zerkalom/,Москва,1370731,171187471,416330321,584734243,1
2/11/20,paid,/s-zerkalom/,Москва,1370731,171187475,416106525,584734251,2
2/11/20,paid,/s-zerkalom/,Москва,1370731,171273123,416330329,584989543,1
2/11/20,paid,/s-zerkalom/,Мытищи,1370731,171187443,416106541,584734317,1
2/11/20,paid,/s-zerkalom/,Мытищи,1370731,171187471,416106521,584734243,1
2/11/20,referral,/,Москва,,,,,1
2/11/20,referral,/,Озёрск,,,,,1
2/11/20,referral,/arochnaya-termodver-versal?fr,Москва,,,,,1
2/11/20,referral,/arochnye-dveri/,Москва,,,,,2
2/11/20,referral,/catalog/tamburnye/,Москва,,,,,1
2/11/20,referral,/dachnaya-termo-prof?frommarke,Москва,,,,,1
2/11/20,referral,/dachnaya-termo-prof?ymclid=15,Москва,,,,,1
2/11/20,referral,/paradnaya-dver-london?frommar,Москва,,,,,1
2/11/20,referral,/tamburnaya-2x-stvorchataya-dv,Когалым,,,,,1
2/11/20,referral,/vxodnaya-v-kvartiru-grafit-so,Москва,,,,,1
2/11/20,referral,/vxodnaya-v-kvartiru-grafit-so,Подольск,,,,,1
2/11/20,referral,/vzlomstojkaya-vxodnaya-dver-b,Москва,,,,,1
2/11/20,referral,/vzlomstojkaya-vxodnaya-dver-b,Новосибирск,,,,,1
2/12/20,direct,/,Астрахань,,,,,1
2/12/20,direct,/,Иркутск,,,,,2
2/12/20,direct,/,Клин,,,,,1
2/12/20,direct,/,Клифтон,,,,,1
2/12/20,direct,/,Москва,,,,,1
2/12/20,direct,/,Санкт-Петербург,,,,,1
2/12/20,direct,/,Харьков,,,,,1
2/12/20,direct,/,Химки,,,,,1
2/12/20,direct,/dovodchik-pnevmaticheskij-mor,Москва,,,,,1
2/12/20,direct,/dver-kassa-dk-4,Атырау,,,,,1
2/12/20,direct,/ulichnaya-dver-s-termorazryiv,Chistyakovo,,,,,1
2/12/20,direct,/v-kassu/,Москва,,,,,1
2/12/20,direct,/vxodnaya-dver-model-molding-t,Лабытнанги,,,,,1
2/12/20,direct,/vxodnaya-ulichnaya-dver-buldo,Москва,,,,,2
2/12/20,direct,/vxodnaya-v-kvartiru-grafit-so,Москва,,,,,1
2/12/20,organic,/,Москва,,,,,5
2/12/20,organic,/cisa-56436,Москва,,,,,1
2/12/20,organic,/cisa-57028,,,,,,1
2/12/20,organic,/contact,Москва,,,,,1
2/12/20,organic,"/dekorativnyie-nakladki-(xrom,",Москва,,,,,1
2/12/20,organic,/dovodchik-pnevmaticheskij-mor,Москва,,,,,1
2/12/20,organic,/dver-3-klassa-zashhityi-serti,Брянск,,,,,1
2/12/20,organic,/dver-3-klassa-zashhityi-serti,Ижевск,,,,,2
2/12/20,organic,/dver-v-kotelnuyu-s-framugoj,Москва,,,,,1
2/12/20,organic,/dveri-iz-massiva-duba/,Владивосток,,,,,1
2/12/20,organic,/dveri-kxns/,Москва,,,,,1
2/12/20,organic,/dveri-kxo/,Электросталь,,,,,1
2/12/20,organic,/dveri-s-termorazryivom/,Видное,,,,,1
2/12/20,organic,/dveri-s-termorazryivom/,Львов,,,,,1
2/12/20,organic,/dveri-s-termorazryivom/,Москва,,,,,19
2/12/20,organic,/dveri-s-termorazryivom/,Мытищи,,,,,1
2/12/20,organic,/dveri-s-termorazryivom/,Реутов,,,,,1
2/12/20,organic,/dveri-s-termorazryivom/,Щёлково,,,,,2
2/12/20,organic,/dveri-so-skidkoj/,Белоозёрский,,,,,1
2/12/20,organic,/dveri-so-skidkoj/,Москва,,,,,6
2/12/20,organic,/dveri-uteplennye/,Москва,,,,,3
2/12/20,organic,/eksczentrik-regulyator-pritvo,Москва,,,,,1
2/12/20,organic,/eksczentrik-regulyator-pritvo,Новосибирск,,,,,1
2/12/20,organic,/elitnye-vhodnye-dveri-v-kvart,Казань,,,,,1
2/12/20,organic,/elitnye-vhodnye-dveri-v-kvart,Краснодар,,,,,1
2/12/20,organic,/elitnye-vhodnye-dveri-v-kvart,Лобня,,,,,1
2/12/20,organic,/elitnye-vhodnye-dveri-v-kvart,Москва,,,,,3
2/12/20,organic,/elitnye-vhodnye-dveri-v-kvart,Роли,,,,,1
2/12/20,organic,/elitnye-vhodnye-dveri-v-kvart,Самара,,,,,1
2/12/20,organic,/elitnye-vhodnye-dveri-v-kvart,Санкт-Петербург,,,,,1
2/12/20,organic,/elitnye-vhodnye-dveri-v-kvart,Северодвинск,,,,,1
2/12/20,organic,/italyanskij-zamok-vreznoj-sec,Бердск,,,,,1
2/12/20,organic,/kassovyij-modul,Домодедово,,,,,1
2/12/20,organic,/motornyij-zamok-mottura-x-–-n,Москва,,,,,1
2/12/20,organic,/nakladka-na-suvaldnyij-zamok-,Тула,,,,,1
2/12/20,organic,/nemeckij-uplotnitel,Москва,,,,,2
2/12/20,organic,/nemeckij-uplotnitel,Новосибирск,,,,,1
2/12/20,organic,/nemef-protivopozharnyij,Москва,,,,,1
2/12/20,organic,/paradnaya-dver-germes,Кострома,,,,,1
2/12/20,organic,/paradnaya-stalnaya-dver-drama,Москва,,,,,1
2/12/20,organic,/paradnye-dver/,Москва,,,,,1
2/12/20,organic,/podezdnaya-dver-texnik-4,Москва,,,,,1
2/12/20,organic,/podezdnye/,Сыктывкар,,,,,1
2/12/20,organic,/reshyotchatye/,Москва,,,,,1
2/12/20,organic,/s-shumoizolyacziej/,Краснодар,,,,,1
2/12/20,organic,/s-shumoizolyacziej/,Москва,,,,,17
2/12/20,organic,/s-shumoizolyacziej/,Наро-Фоминск,,,,,1
2/12/20,organic,/s-shumoizolyacziej/,Ростов-на-Дону,,,,,1
2/12/20,organic,/s-shumoizolyacziej/,Санкт-Петербург,,,,,1
2/12/20,organic,/s-shumoizolyacziej/,Тула,,,,,1
2/12/20,organic,/stalnaya-dver-kxo,Уфа,,,,,1
2/12/20,organic,/stalnaya-dver-osteklennaya,Москва,,,,,1
2/12/20,organic,/ulichnyie-dveri/,Москва,,,,,2
2/12/20,organic,/urovni-shumoizolyaczii-vxodny,Ковров,,,,,1
2/12/20,organic,/v-kotelnuyu/,Москва,,,,,2
2/12/20,organic,/verxnij-suvaldnyij-zamok-secu,Москва,,,,,1
2/12/20,organic,/vinorit/,,,,,,1
2/12/20,organic,/vinorit/,Москва,,,,,1
2/12/20,organic,/vreznaya-bronenakladka-disec-,Кохма,,,,,1
2/12/20,organic,/vxodnaya-dver-model-skala-vzl,Москва,,,,,1
2/12/20,organic,/vzlomostojkie/,Казань,,,,,1
2/12/20,organic,/vzlomostojkie/,Москва,,,,,3
2/12/20,organic,/zamok-kale-282-rd-(osnovnoj-p,Санкт-Петербург,,,,,1
2/12/20,organic,/zamok-kale-452-l-hard-line-su,Москва,,,,,1
