date,campaign_id,group_id,ad_id,keyword_id,campaign_name,group_name,ad_name,keyword,cost,clicks,impressions
2/18/20,1370731,171187471,416330321,584734243,"С Зеркалом - Поиск - Москва, МО",20,Входные двери с зеркалом - по справедливой цене!,Входные двери с зеркалом -белые -большим -2мм -венге -внутренним -внутри -дешево -железные -заказать -каталог -квартиру -купить -лабиринт -мдф -металлические -метал -москва -недорого -производителя -светлые -стальные -цена -черные -широким -шумоизоляцией -эконом -лучшие -дом -дорогие -дуб -классик -ковка -массив -элитные,442.3072,3,6
2/18/20,1370731,171187473,416106523,584734247,"С Зеркалом - Поиск - Москва, МО",21,#Белые входные двери с зеркалом# - От производителя!,Белая входная дверь с зеркалом -внутри -квартиру -купить -металлические,0,0,1
2/18/20,1370731,171187473,416330313,584734247,"С Зеркалом - Поиск - Москва, МО",21,#Белые входные двери с зеркалом# - по справедливой цене!,Белая входная дверь с зеркалом -внутри -квартиру -купить -металлические,0,0,1
2/18/20,1370731,171187477,416106527,584734261,"С Зеркалом - Поиск - Москва, МО",23,#Входные двери с зеркалом# - От производителя!,Входные двери Лабиринт с зеркалом,80.4938,1,1
2/19/20,1194086,153787377,369955376,584989501,Арочные - Поиск - Москва и часть МО,"металлические, стальные",#Двери металлические арочные#! - На заказ. Мск и МО!,Арочные металлические двери на заказ,0,0,1
2/19/20,1194086,153787377,369955376,584989611,Арочные - Поиск - Москва и часть МО,"металлические, стальные",#Двери металлические арочные#! - На заказ. Мск и МО!,Арочные стальные двери от производителя,0,0,1
2/19/20,1194086,153787377,369955376,584989613,Арочные - Поиск - Москва и часть МО,"металлические, стальные",#Двери металлические арочные#! - На заказ. Мск и МО!,Купить арочные стальные двери,0,0,1
2/19/20,1194086,165998575,403592883,565252655,Арочные - Поиск - Москва и часть МО,"ковка, стекло",#Двери арочные со стеклом и ковкой# - На заказ. Мск и МО!,Арочные кованые двери,0,0,1
2/19/20,1194086,165998575,403592883,584989575,Арочные - Поиск - Москва и часть МО,"ковка, стекло",#Двери арочные со стеклом и ковкой# - На заказ. Мск и МО!,Арочные входные двери со стеклом -цена,125.089,1,1
2/19/20,1194088,153787214,369955533,513993628,В котельную - Поиск - Москва и часть МО,1,Двери в котельную частного дома! - Со стеклом и без!,Двери в котельную частного дома -входная -газовой -купить -москва -стальные -цена,0,0,3
2/19/20,1194088,153787214,369955533,513993629,В котельную - Поиск - Москва и часть МО,1,Двери в котельную частного дома! - Со стеклом и без!,Купить дверь в котельную частного дома -москва,179.1312,1,1
2/19/20,1194088,153787215,369955534,513993636,В котельную - Поиск - Москва и часть МО,2,#Двери в котельную дома#! - Со стеклом и без!,Двери в котельную дома -загородного -москва -частного,97.9004,1,1
2/19/20,1194088,153787218,369955537,513993653,В котельную - Поиск - Москва и часть МО,5,#Двери в котельную со стеклом#! - С вентрешеткой и без!,Двери в котельную со стеклом купить,0,0,1
2/19/20,1194088,153787220,369955603,513993664,В котельную - Поиск - Москва и часть МО,7,Двери для котельной с решеткой! - Со стеклом и без!,Двери для котельной с решеткой -вентиляционной -купить -металлическая -остеклением -стеклом -цена,0,0,1
2/19/20,1194088,153787222,369955541,513993676,В котельную - Поиск - Москва и часть МО,9,#Стальные двери в котельную#! - Со стеклом и без!,Стальные двери в котельную,133.3032,1,3
2/19/20,1194088,153787222,369955541,513993680,В котельную - Поиск - Москва и часть МО,9,#Стальные двери в котельную#! - Со стеклом и без!,Двери в котельную -бойлерной -вентиляцией -вентрешеткой -входная -газовой -дома -заказать -коттедж -купить -металлическая -окном -остеклением -помещений -противопожарные -решеткой -стальные -теплые -технические -топочную -цена -частного,0,0,8
2/19/20,1194088,153787222,369955541,513993682,В котельную - Поиск - Москва и часть МО,9,#Стальные двери в котельную#! - Со стеклом и без!,Металлические двери в котельную -вентиляцией -купить -москва -решеткой -технические,0,0,1
2/19/20,1194088,153787223,369955542,513993692,В котельную - Поиск - Москва и часть МО,10,Металлические двери в котельную! - Со стеклом и без!,Дверь в котельную купить -вентиляцией -входная -газовой -металлическая -окном -помещений -противопожарные -решеткой -топочную,0,0,1
2/19/20,1194091,153787208,369955526,513993580,КХН - Поиск - Москва и часть МО,1,#Двери в комнату хранения наркотиков#! - От 29 000 руб!,Двери в КХН -3 -москве -купить -цена,0,0,2
2/19/20,1194091,153787208,369955526,513993584,КХН - Поиск - Москва и часть МО,1,#Двери в комнату хранения наркотиков#! - От 29 000 руб!,Двери для хранения наркотиков -комнату,74.1288,1,1
2/19/20,1194091,153787208,416607061,513993580,КХН - Поиск - Москва и часть МО,1,#Двери в комнату хранения наркотиков#! - Сертифицированные!,Двери в КХН -3 -москве -купить -цена,0,0,3
2/19/20,1194091,153787208,416607061,513993584,КХН - Поиск - Москва и часть МО,1,#Двери в комнату хранения наркотиков#! - Сертифицированные!,Двери для хранения наркотиков -комнату,0,0,1
2/19/20,1370731,171187433,416106531,584734293,"С Зеркалом - Поиск - Москва, МО",1,#Металлические двери с зеркалом# - купить в Москве!,Металлические двери с зеркалом купить Москве -входные,127.3536,1,1
2/19/20,1370731,171187435,416106533,584989525,"С Зеркалом - Поиск - Москва, МО",2,Двери входные металлические - с зеркалом в Москве!,Дверь входная металлическая с зеркалом купить москва,165.49,1,1
2/19/20,1370731,171187439,416106537,584734305,"С Зеркалом - Поиск - Москва, МО",4,Двери входные металлические - с зеркалом в квартиру!,Металлические двери с зеркалом входные в квартиру,201.3216,1,2
2/19/20,1370731,171187443,416330285,584734315,"С Зеркалом - Поиск - Москва, МО",6,Двери металлические с зеркалом - по справедливой цене!,Входные металлические двери с зеркалом -белые -внутри -квартиру -квартирные -купить -москва -недорого -утепленная -цена,118.0272,1,1
2/19/20,1370731,171187445,416106543,584734323,"С Зеркалом - Поиск - Москва, МО",7,Металлические двери с зеркалом - От производителя!,Металлические двери с зеркалом -внутри -входные -квартиру -красивые -купить -мдф -москва -недорого -производителя -цена -дом -дуб -ковка -офис,0,0,2
2/19/20,1370731,171187451,416330293,584734161,"С Зеркалом - Поиск - Москва, МО",стальные,#Стальные двери с зеркалом# - по справедливой цене!,Стальные входные двери с зеркалом,0,0,1
2/19/20,1370731,171187451,416330293,584734169,"С Зеркалом - Поиск - Москва, МО",стальные,#Стальные двери с зеркалом# - по справедливой цене!,Стальная дверь в квартиру с зеркалом,0,0,1
2/19/20,1370731,171187459,416106557,584734203,"С Зеркалом - Поиск - Москва, МО",14,Входные двери с зеркалом - и шумоизоляцией. Мск и МО!,Входные двери с зеркалом и шумоизоляцией,167.969,1,3
2/19/20,1370731,171187463,416106561,584734207,"С Зеркалом - Поиск - Москва, МО",16,Входные двери в квартиру с зеркалом - От 15 600 руб!,Входные двери в квартиру с зеркалом -белые -внутри -железные -металлические -цена -купить,151.0582,1,3
2/19/20,1370731,171187469,416106519,584734237,"С Зеркалом - Поиск - Москва, МО",19,#Входные двери с зеркалом внутри# - купить от 15 600 руб!,Входные двери с внутренним зеркалом -стороны,0,0,1
2/19/20,1370731,171187471,416106521,584734243,"С Зеркалом - Поиск - Москва, МО",20,Входные двери с зеркалом - От 15 600 руб. Мск и МО!,Входные двери с зеркалом -белые -большим -2мм -венге -внутренним -внутри -дешево -железные -заказать -каталог -квартиру -купить -лабиринт -мдф -металлические -метал -москва -недорого -производителя -светлые -стальные -цена -черные -широким -шумоизоляцией -эконом -лучшие -дом -дорогие -дуб -классик -ковка -массив -элитные,267.3032,2,2
2/19/20,1370731,171187471,416330321,584734243,"С Зеркалом - Поиск - Москва, МО",20,Входные двери с зеркалом - по справедливой цене!,Входные двери с зеркалом -белые -большим -2мм -венге -внутренним -внутри -дешево -железные -заказать -каталог -квартиру -купить -лабиринт -мдф -металлические -метал -москва -недорого -производителя -светлые -стальные -цена -черные -широким -шумоизоляцией -эконом -лучшие -дом -дорогие -дуб -классик -ковка -массив -элитные,311.148,2,8
2/19/20,1370731,171187473,416330313,584734249,"С Зеркалом - Поиск - Москва, МО",21,#Белые входные двери с зеркалом# - по справедливой цене!,Купить белую входную дверь с зеркалом,0,0,2
2/19/20,1370731,171187477,416106527,584734261,"С Зеркалом - Поиск - Москва, МО",23,#Входные двери с зеркалом# - От производителя!,Входные двери Лабиринт с зеркалом,114.1412,1,2
2/19/20,1370731,171187477,416330317,584734261,"С Зеркалом - Поиск - Москва, МО",23,#Входные двери с зеркалом# - по справедливой цене!,Входные двери Лабиринт с зеркалом,0,0,1
2/19/20,1370731,171273123,416330329,584989543,"С Зеркалом - Поиск - Москва, МО",с установкой,Входные двери с зеркалом - по справедливой цене!,Входные двери с зеркалом +с !установкой,0,0,1
2/20/20,1194086,153787377,369955376,513993808,Арочные - Поиск - Москва и часть МО,"металлические, стальные",#Двери металлические арочные#! - На заказ. Мск и МО!,Двери входные арочные металлические,0,0,1
2/20/20,1194088,153787214,369955533,513993628,В котельную - Поиск - Москва и часть МО,1,Двери в котельную частного дома! - Со стеклом и без!,Двери в котельную частного дома -входная -газовой -купить -москва -стальные -цена,0,0,1
2/20/20,1194088,153787214,369955533,513993629,В котельную - Поиск - Москва и часть МО,1,Двери в котельную частного дома! - Со стеклом и без!,Купить дверь в котельную частного дома -москва,112.426,1,3
2/20/20,1194088,153787214,369955533,513993630,В котельную - Поиск - Москва и часть МО,1,Двери в котельную частного дома! - Со стеклом и без!,Двери в газовой котельной частного дома,122.1008,1,1
2/20/20,1194088,153787222,369955541,513993676,В котельную - Поиск - Москва и часть МО,9,#Стальные двери в котельную#! - Со стеклом и без!,Стальные двери в котельную,104.1448,1,2
2/20/20,1194088,153787222,369955541,513993680,В котельную - Поиск - Москва и часть МО,9,#Стальные двери в котельную#! - Со стеклом и без!,Двери в котельную -бойлерной -вентиляцией -вентрешеткой -входная -газовой -дома -заказать -коттедж -купить -металлическая -окном -остеклением -помещений -противопожарные -решеткой -стальные -теплые -технические -топочную -цена -частного,0,0,6
2/20/20,1194088,153787222,369955541,513993682,В котельную - Поиск - Москва и часть МО,9,#Стальные двери в котельную#! - Со стеклом и без!,Металлические двери в котельную -вентиляцией -купить -москва -решеткой -технические,0,0,1
2/20/20,1194088,153787223,369955542,513993692,В котельную - Поиск - Москва и часть МО,10,Металлические двери в котельную! - Со стеклом и без!,Дверь в котельную купить -вентиляцией -входная -газовой -металлическая -окном -помещений -противопожарные -решеткой -топочную,0,0,1
2/20/20,1370731,171187433,416106531,584734293,"С Зеркалом - Поиск - Москва, МО",1,#Металлические двери с зеркалом# - купить в Москве!,Металлические двери с зеркалом купить Москве -входные,0,0,1
2/20/20,1370731,171187439,416106537,584734305,"С Зеркалом - Поиск - Москва, МО",4,Двери входные металлические - с зеркалом в квартиру!,Металлические двери с зеркалом входные в квартиру,0,0,1
2/20/20,1370731,171187439,416330343,584734309,"С Зеркалом - Поиск - Москва, МО",4,Двери металлические с зеркалом - по справедливой цене!,Металлическая дверь в квартиру с зеркалом -входные,111.8364,1,1
2/20/20,1370731,171187447,416106545,584734333,"С Зеркалом - Поиск - Москва, МО",8,Металлические двери с зеркалом - купить от 15 600 руб!,Металлические двери с зеркалом внутри купить,0,0,1
2/20/20,1370731,171187447,416330289,584734333,"С Зеркалом - Поиск - Москва, МО",8,Металлические двери с зеркалом - по справедливой цене!,Металлические двери с зеркалом внутри купить,0,0,2
2/20/20,1370731,171187453,416106551,584734187,"С Зеркалом - Поиск - Москва, МО",железные,#Железные двери с зеркалом# - От производителя!,Железные двери с зеркалом внутри -входные -недорого,0,0,1
2/20/20,1370731,171187455,416106553,584734197,"С Зеркалом - Поиск - Москва, МО",12,Входные двери с зеркалом в Москве - купить от 15 600 руб!,Входная дверь с зеркалом купить в Москве -металлические,0,0,1
2/20/20,1370731,171187459,416330301,584734203,"С Зеркалом - Поиск - Москва, МО",14,Входные двери с зеркалом - по справедливой цене!,Входные двери с зеркалом и шумоизоляцией,0,0,1
2/20/20,1370731,171187463,416106561,584734207,"С Зеркалом - Поиск - Москва, МО",16,Входные двери в квартиру с зеркалом - От 15 600 руб!,Входные двери в квартиру с зеркалом -белые -внутри -железные -металлические -цена -купить,0,0,1
2/20/20,1370731,171187463,416106561,584734209,"С Зеркалом - Поиск - Москва, МО",16,Входные двери в квартиру с зеркалом - От 15 600 руб!,Входные двери в квартиру с зеркалом внутри,0,0,1
2/20/20,1370731,171187463,416106561,584989503,"С Зеркалом - Поиск - Москва, МО",16,Входные двери в квартиру с зеркалом - От 15 600 руб!,Купить входную дверь в квартиру с зеркалом,0,0,1
2/20/20,1370731,171187463,416330305,584734207,"С Зеркалом - Поиск - Москва, МО",16,Входные двери в квартиру с зеркалом - по справедливой цене!,Входные двери в квартиру с зеркалом -белые -внутри -железные -металлические -цена -купить,0,0,1
2/20/20,1370731,171187463,416330305,584734209,"С Зеркалом - Поиск - Москва, МО",16,Входные двери в квартиру с зеркалом - по справедливой цене!,Входные двери в квартиру с зеркалом внутри,75.2678,1,2
2/20/20,1370731,171187465,416330307,584734215,"С Зеркалом - Поиск - Москва, МО",17,#Двери в квартиру с зеркалом# - по справедливой цене!,Двери в квартиру с зеркалом -входные -купить -металлические -стальные -железные -металл -сталь,77.8674,1,1
2/20/20,1370731,171187471,416106521,584734243,"С Зеркалом - Поиск - Москва, МО",20,Входные двери с зеркалом - От 15 600 руб. Мск и МО!,Входные двери с зеркалом -белые -большим -2мм -венге -внутренним -внутри -дешево -железные -заказать -каталог -квартиру -купить -лабиринт -мдф -металлические -метал -москва -недорого -производителя -светлые -стальные -цена -черные -широким -шумоизоляцией -эконом -лучшие -дом -дорогие -дуб -классик -ковка -массив -элитные,157.4366,1,2
2/20/20,1370731,171187471,416330321,584734243,"С Зеркалом - Поиск - Москва, МО",20,Входные двери с зеркалом - по справедливой цене!,Входные двери с зеркалом -белые -большим -2мм -венге -внутренним -внутри -дешево -железные -заказать -каталог -квартиру -купить -лабиринт -мдф -металлические -метал -москва -недорого -производителя -светлые -стальные -цена -черные -широким -шумоизоляцией -эконом -лучшие -дом -дорогие -дуб -классик -ковка -массив -элитные,498.4264,3,18
2/20/20,1370731,171187475,416330315,584734251,"С Зеркалом - Поиск - Москва, МО",22,Купить входную дверь с зеркалом - по справедливой цене!,Входная дверь с зеркалом купить -белые -внутри -где -металлические -москва -недорого -подольск -квартиру,189.0606,2,4
2/20/20,1370731,171187477,416106527,584734263,"С Зеркалом - Поиск - Москва, МО",23,#Входные двери с зеркалом# - От производителя!,Входная дверь New York с зеркалом,63.0202,1,1
2/20/20,1370731,171187477,416330317,584734257,"С Зеркалом - Поиск - Москва, МО",23,#Входные двери с зеркалом# - по справедливой цене!,Двери входные венге с зеркалом -цвет,12.5826,1,1
2/20/20,1370731,171273123,416330327,584989543,"С Зеркалом - Поиск - Москва, МО",с установкой,Входные двери с зеркалом - С установкой. Мск и МО!,Входные двери с зеркалом +с !установкой,0,0,2
2/20/20,1370731,171273123,416330329,584989543,"С Зеркалом - Поиск - Москва, МО",с установкой,Входные двери с зеркалом - по справедливой цене!,Входные двери с зеркалом +с !установкой,0,0,1
2/21/20,1194088,153787214,369955533,513993633,В котельную - Поиск - Москва и часть МО,1,Двери в котельную частного дома! - Со стеклом и без!,Дверь для котельной частного дома москва -купить,71.221,1,1
2/21/20,1194088,153787217,369955536,513993648,В котельную - Поиск - Москва и часть МО,4,#Двери в котельную с вентиляцией#! - Со стеклом и без!,Дверь в котельную со стеклом и вентрешеткой,125.5848,1,1
2/21/20,1194088,153787222,369955541,513993680,В котельную - Поиск - Москва и часть МО,9,#Стальные двери в котельную#! - Со стеклом и без!,Двери в котельную -бойлерной -вентиляцией -вентрешеткой -входная -газовой -дома -заказать -коттедж -купить -металлическая -окном -остеклением -помещений -противопожарные -решеткой -стальные -теплые -технические -топочную -цена -частного,0,0,5
2/21/20,1194088,153787222,369955541,513993682,В котельную - Поиск - Москва и часть МО,9,#Стальные двери в котельную#! - Со стеклом и без!,Металлические двери в котельную -вентиляцией -купить -москва -решеткой -технические,0,0,1
2/21/20,1370731,171187435,416106533,584734295,"С Зеркалом - Поиск - Москва, МО",2,Двери входные металлические - с зеркалом в Москве!,Двери входные металлические Москва с зеркалом -купить,0,0,1
2/21/20,1370731,171187443,416330285,584734315,"С Зеркалом - Поиск - Москва, МО",6,Двери металлические с зеркалом - по справедливой цене!,Входные металлические двери с зеркалом -белые -внутри -квартиру -квартирные -купить -москва -недорого -утепленная -цена,149.8254,1,5
2/21/20,1370731,171187445,416106543,584734323,"С Зеркалом - Поиск - Москва, МО",7,Металлические двери с зеркалом - От производителя!,Металлические двери с зеркалом -внутри -входные -квартиру -красивые -купить -мдф -москва -недорого -производителя -цена -дом -дуб -ковка -офис,0,0,1
2/21/20,1370731,171187445,416330287,584734323,"С Зеркалом - Поиск - Москва, МО",7,Металлические двери с зеркалом - по справедливой цене!,Металлические двери с зеркалом -внутри -входные -квартиру -красивые -купить -мдф -москва -недорого -производителя -цена -дом -дуб -ковка -офис,0,0,1
2/21/20,1370731,171187451,416330293,584989513,"С Зеркалом - Поиск - Москва, МО",стальные,#Стальные двери с зеркалом# - по справедливой цене!,Двери стальные с зеркалом в Москве,117.2634,1,1
2/21/20,1370731,171187453,416106551,584734179,"С Зеркалом - Поиск - Москва, МО",железные,#Железные двери с зеркалом# - От производителя!,Железные входные двери с зеркалом -внутри -квартиру,23.0078,1,1
2/21/20,1370731,171187453,416106551,584734189,"С Зеркалом - Поиск - Москва, МО",железные,#Железные двери с зеркалом# - От производителя!,Железная дверь с зеркалом. Цена,0,0,1
2/21/20,1370731,171187455,416330297,584734195,"С Зеркалом - Поиск - Москва, МО",12,Входные двери с зеркалом в Москве - по справедливой цене!,Входные двери с зеркалом в Москве -купить -металлические -недорого,0,0,1
2/21/20,1370731,171187455,416330297,584734197,"С Зеркалом - Поиск - Москва, МО",12,Входные двери с зеркалом в Москве - по справедливой цене!,Входная дверь с зеркалом купить в Москве -металлические,161.068,1,1
2/21/20,1370731,171187459,416106557,584734203,"С Зеркалом - Поиск - Москва, МО",14,Входные двери с зеркалом - и шумоизоляцией. Мск и МО!,Входные двери с зеркалом и шумоизоляцией,257.1192,1,1
2/21/20,1370731,171187463,416106561,584734207,"С Зеркалом - Поиск - Москва, МО",16,Входные двери в квартиру с зеркалом - От 15 600 руб!,Входные двери в квартиру с зеркалом -белые -внутри -железные -металлические -цена -купить,160.4382,1,2
2/21/20,1370731,171187463,416330305,584734207,"С Зеркалом - Поиск - Москва, МО",16,Входные двери в квартиру с зеркалом - по справедливой цене!,Входные двери в квартиру с зеркалом -белые -внутри -железные -металлические -цена -купить,0,0,1
2/21/20,1370731,171187465,416330307,584734215,"С Зеркалом - Поиск - Москва, МО",17,#Двери в квартиру с зеркалом# - по справедливой цене!,Двери в квартиру с зеркалом -входные -купить -металлические -стальные -железные -металл -сталь,0,0,1
2/21/20,1370731,171187469,416106519,584734233,"С Зеркалом - Поиск - Москва, МО",19,#Входные двери с зеркалом внутри# - купить от 15 600 руб!,Купить входные двери с зеркалом внутри,0,0,1
2/21/20,1370731,171187471,416106521,584734243,"С Зеркалом - Поиск - Москва, МО",20,Входные двери с зеркалом - От 15 600 руб. Мск и МО!,Входные двери с зеркалом -белые -большим -2мм -венге -внутренним -внутри -дешево -железные -заказать -каталог -квартиру -купить -лабиринт -мдф -металлические -метал -москва -недорого -производителя -светлые -стальные -цена -черные -широким -шумоизоляцией -эконом -лучшие -дом -дорогие -дуб -классик -ковка -массив -элитные,0,0,5
2/21/20,1370731,171187471,416330321,584734243,"С Зеркалом - Поиск - Москва, МО",20,Входные двери с зеркалом - по справедливой цене!,Входные двери с зеркалом -белые -большим -2мм -венге -внутренним -внутри -дешево -железные -заказать -каталог -квартиру -купить -лабиринт -мдф -металлические -метал -москва -недорого -производителя -светлые -стальные -цена -черные -широким -шумоизоляцией -эконом -лучшие -дом -дорогие -дуб -классик -ковка -массив -элитные,242.808,3,21
2/21/20,1370731,171187473,416106523,584734249,"С Зеркалом - Поиск - Москва, МО",21,#Белые входные двери с зеркалом# - От производителя!,Купить белую входную дверь с зеркалом,0,0,1
2/21/20,1370731,171187473,416330313,584734247,"С Зеркалом - Поиск - Москва, МО",21,#Белые входные двери с зеркалом# - по справедливой цене!,Белая входная дверь с зеркалом -внутри -квартиру -купить -металлические,0,0,1
2/21/20,1370731,171187475,416106525,584734251,"С Зеркалом - Поиск - Москва, МО",22,Купить входную дверь с зеркалом - От производителя!,Входная дверь с зеркалом купить -белые -внутри -где -металлические -москва -недорого -подольск -квартиру,148.07,1,2
2/21/20,1370731,171187475,416330315,584734251,"С Зеркалом - Поиск - Москва, МО",22,Купить входную дверь с зеркалом - по справедливой цене!,Входная дверь с зеркалом купить -белые -внутри -где -металлические -москва -недорого -подольск -квартиру,0,0,1
2/21/20,1370731,171187477,416106527,584734261,"С Зеркалом - Поиск - Москва, МО",23,#Входные двери с зеркалом# - От производителя!,Входные двери Лабиринт с зеркалом,0,0,1
2/21/20,1370731,171187477,416106527,584734263,"С Зеркалом - Поиск - Москва, МО",23,#Входные двери с зеркалом# - От производителя!,Входная дверь New York с зеркалом,0,0,1
2/21/20,1370731,171273123,416330329,584989543,"С Зеркалом - Поиск - Москва, МО",с установкой,Входные двери с зеркалом - по справедливой цене!,Входные двери с зеркалом +с !установкой,0,0,2
2/22/20,1194086,153787377,369955376,513993806,Арочные - Поиск - Москва и часть МО,"металлические, стальные",#Двери металлические арочные#! - На заказ. Мск и МО!,Двери металлические арочные -входные -изготовление -дом -заказ -заказать -купить -москве,0,0,5
2/22/20,1194086,153787378,369955377,513993826,Арочные - Поиск - Москва и часть МО,"входные, в дом",#Входные арочные двери для дома#! - Новый каталог!,Входные железные арочные двери,398.918,2,3
2/22/20,1194086,171273121,416330335,584989591,Арочные - Поиск - Москва и часть МО,арка,#Металлические двери с аркой#! - На заказ. Мск и МО!,Металлические двери с аркой -двухстворчатые -дом,120.5062,1,1
2/22/20,1194088,153787214,369955533,513993628,В котельную - Поиск - Москва и часть МО,1,Двери в котельную частного дома! - Со стеклом и без!,Двери в котельную частного дома -входная -газовой -купить -москва -стальные -цена,184.8128,1,4
2/22/20,1194088,153787214,369955533,513993629,В котельную - Поиск - Москва и часть МО,1,Двери в котельную частного дома! - Со стеклом и без!,Купить дверь в котельную частного дома -москва,217.7232,1,2
2/22/20,1194088,153787214,369955533,513993633,В котельную - Поиск - Москва и часть МО,1,Двери в котельную частного дома! - Со стеклом и без!,Дверь для котельной частного дома москва -купить,0,0,1
2/22/20,1194088,153787221,369955540,513993669,В котельную - Поиск - Москва и часть МО,8,Двери для газовой котельной! - Со стеклом и без!,Дверь для газовой котельной -купить,421.0816,1,1
2/22/20,1194088,153787222,369955541,513993680,В котельную - Поиск - Москва и часть МО,9,#Стальные двери в котельную#! - Со стеклом и без!,Двери в котельную -бойлерной -вентиляцией -вентрешеткой -входная -газовой -дома -заказать -коттедж -купить -металлическая -окном -остеклением -помещений -противопожарные -решеткой -стальные -теплые -технические -топочную -цена -частного,255.2834,3,13
2/22/20,1194088,153787222,369955541,513993682,В котельную - Поиск - Москва и часть МО,9,#Стальные двери в котельную#! - Со стеклом и без!,Металлические двери в котельную -вентиляцией -купить -москва -решеткой -технические,0,0,1
2/22/20,1194088,153787223,369955542,513993692,В котельную - Поиск - Москва и часть МО,10,Металлические двери в котельную! - Со стеклом и без!,Дверь в котельную купить -вентиляцией -входная -газовой -металлическая -окном -помещений -противопожарные -решеткой -топочную,197.3016,1,4
2/22/20,1370731,171187435,416106533,584989525,"С Зеркалом - Поиск - Москва, МО",2,Двери входные металлические - с зеркалом в Москве!,Дверь входная металлическая с зеркалом купить москва,0,0,1
2/22/20,1370731,171187437,416106535,584734297,"С Зеркалом - Поиск - Москва, МО",3,Двери входные металлические - с зеркалом от 15 600 р!,Купить входную металлическую дверь с зеркалом -дешево -москва,0,0,2
2/22/20,1370731,171187437,416106535,584734303,"С Зеркалом - Поиск - Москва, МО",3,Двери входные металлические - с зеркалом от 15 600 р!,Дверь металлическая входная с зеркалом недорого,181.168,1,1
2/22/20,1370731,171187441,416330283,584734311,"С Зеркалом - Поиск - Москва, МО",5,Двери металлические с зеркалом - по справедливой цене!,Входные металлические двери с зеркалом белые,0,0,3
2/22/20,1370731,171187443,416106541,584734315,"С Зеркалом - Поиск - Москва, МО",6,Двери входные металлические - с зеркалом. Москва и МО!,Входные металлические двери с зеркалом -белые -внутри -квартиру -квартирные -купить -москва -недорого -утепленная -цена,0,0,1
2/22/20,1370731,171187443,416106541,584734317,"С Зеркалом - Поиск - Москва, МО",6,Двери входные металлические - с зеркалом. Москва и МО!,Двери входные металлические с зеркалом внутри,196.8728,1,1
2/22/20,1370731,171187443,416330285,584734315,"С Зеркалом - Поиск - Москва, МО",6,Двери металлические с зеркалом - по справедливой цене!,Входные металлические двери с зеркалом -белые -внутри -квартиру -квартирные -купить -москва -недорого -утепленная -цена,59.697,1,4
2/22/20,1370731,171187443,416330285,584734317,"С Зеркалом - Поиск - Москва, МО",6,Двери металлические с зеркалом - по справедливой цене!,Двери входные металлические с зеркалом внутри,0,0,1
2/22/20,1370731,171187445,416106543,584734323,"С Зеркалом - Поиск - Москва, МО",7,Металлические двери с зеркалом - От производителя!,Металлические двери с зеркалом -внутри -входные -квартиру -красивые -купить -мдф -москва -недорого -производителя -цена -дом -дуб -ковка -офис,0,0,3
2/22/20,1370731,171187447,416330289,584734335,"С Зеркалом - Поиск - Москва, МО",8,Металлические двери с зеркалом - по справедливой цене!,Купить металлическую дверь с зеркалом -внутри -входные -москва -недорого,0,0,1
2/22/20,1370731,171187451,416106549,584734161,"С Зеркалом - Поиск - Москва, МО",стальные,#Стальные двери с зеркалом# - От производителя!,Стальные входные двери с зеркалом,0,0,1
2/22/20,1370731,171187451,416106549,584734165,"С Зеркалом - Поиск - Москва, МО",стальные,#Стальные двери с зеркалом# - От производителя!,Стальные двери с зеркалом -внутри -входные -квартиру -купить -производителя -дуб -москва,0,0,1
2/22/20,1370731,171187451,416106549,584734171,"С Зеркалом - Поиск - Москва, МО",стальные,#Стальные двери с зеркалом# - От производителя!,Стальные двери с зеркалом внутри от производителя,0,0,1
2/22/20,1370731,171187451,416330293,584734161,"С Зеркалом - Поиск - Москва, МО",стальные,#Стальные двери с зеркалом# - по справедливой цене!,Стальные входные двери с зеркалом,0,0,2
2/22/20,1370731,171187453,416106551,584734179,"С Зеркалом - Поиск - Москва, МО",железные,#Железные двери с зеркалом# - От производителя!,Железные входные двери с зеркалом -внутри -квартиру,0,0,1
2/22/20,1370731,171187455,416106553,584734197,"С Зеркалом - Поиск - Москва, МО",12,Входные двери с зеркалом в Москве - купить от 15 600 руб!,Входная дверь с зеркалом купить в Москве -металлические,116.714,1,2
2/22/20,1370731,171187457,416330299,584734201,"С Зеркалом - Поиск - Москва, МО",13,Двери входные с зеркалом - по справедливой цене!,Двери входные с зеркалом от производителя,0,0,1
2/22/20,1370731,171187459,416106557,584734203,"С Зеркалом - Поиск - Москва, МО",14,Входные двери с зеркалом - и шумоизоляцией. Мск и МО!,Входные двери с зеркалом и шумоизоляцией,114.3824,1,2
2/22/20,1370731,171187459,416330301,584734203,"С Зеркалом - Поиск - Москва, МО",14,Входные двери с зеркалом - по справедливой цене!,Входные двери с зеркалом и шумоизоляцией,0,0,2
2/22/20,1370731,171187463,416106561,584734207,"С Зеркалом - Поиск - Москва, МО",16,Входные двери в квартиру с зеркалом - От 15 600 руб!,Входные двери в квартиру с зеркалом -белые -внутри -железные -металлические -цена -купить,0,0,1
2/22/20,1370731,171187463,416330305,584734207,"С Зеркалом - Поиск - Москва, МО",16,Входные двери в квартиру с зеркалом - по справедливой цене!,Входные двери в квартиру с зеркалом -белые -внутри -железные -металлические -цена -купить,198.9632,1,1
